"text","language","style"
"including CompUSA. Lawsuit Filed Over Search   Gambling Ads Yahoo, Google and other major web sites have been hit with a lawsuit saying they carry online gambling ads in violation of California law. This comes after two of the major search companies earlier this year made moves that were supposed to remove online gambling ads entirely.","en","news"
"says Dr. The Eyes Are the Window to Hypertension The tiniest blood vessels of the eye can provide a glimpse that may warn of future high blood pressure, Australian researchers report. That finding comes from a computerized analysis of special camera images of the retina, an experimental technique. Scientists say they are making headway in developing a vaccine against a common strep germ,","en","news"
"The U. S. Securities and Exchange  Commission pushed ahead on Wednesday with reforms of the  \$7. Parmalat sued its former auditors  Deloitte   Touche and Grant Thornton on Wednesday, broadening a  legal battle to claw back billions of euros from ex-allies the  food group says helped drive it into insolvency. U.","en","news"
"mostly in and out of Philadelphia, officials said Monday. ARM Buys US Semiconductor Group Artisan for \$913 Million ARM said the deal would better position the combined company to take advantage of growth opportunities across multiple industries as the process of designing semiconductors grows increasingly complex. Yukos Cuts Oil Output Target,","en","news"
"Asda clothing overtakes M amp;S Marks  amp; Spencer is no longer the UK #39;s largest clothing retailer after losing its crown to supermarket chain Asda. Industry figures for the 12 weeks to July 25 are understood to show that Asda now has a leading India News  gt; Trucker #39;s strike enters second day:","en","news"
"\the military said. Besieging holy sites: past lessons The standoff at one of Islam's holiest shrines parallels one at the Church of the Nativity in 2002. British say US gave terror suspects a heads up Eight alleged terrorists were charged in Britain this week. One was caught with detailed plans of several US buildings.","en","news"
"Drug 'could boost malaria fight' Scientists develop a synthetic version of a herb-based drug to treat malaria. Climate legacy of 'hockey stick' A chart of temperature variation over 1, but how accurate is it? Better times for techies? Unemployment drops, optimism rises for computer professionals. Is it because the unhappy ones leave the field?","en","news"
"team that will try to regain the cup from Europe next month. American Aphrodite Brooklyn-native Yvette Jarvis is an 'every woman' in Greece: professional basketball player, model, TV and talk show star and Athens councilwoman. Edwards Appears for Hearing U. S. sprinter Torri Edwards appeared for a hearing on her doping case that will determine whether the reigning 100-meter world champion competes in the Athens Games.","en","news"
"research shows. known as mods -o the game. Madonna and m-Qube have\made it possible for the star's North American fans to download\polyphonic ring tones and other licensed mobile content from\her official Web site, across most major carriers and without\the need for a credit card. there just isn #39;t enough time to meet members of the opposite sex.","en","news"
"Production at Bridgestone #39;s biggest tire plant in Japan remained suspended a day after a fire broke out at a rubber refining facility, a company spokesman said. Australia #39;s government is considering stockpiling crude oil or refined petroleum products to protect the country from disruption to oil imports, the Australian reported.","en","news"
"approved  the importation of up to 4 million flu shot doses from Europe  on Tuesday for patients willing to sign a consent form. New applications for U. S. home loans  rose last week while refinancings surged, as 30-year mortgage  interest rates fell to their lowest level in over four months,","en","news"
"because of a funding shortfall and problems developing the probe's information-gathering capabilities, Japan's space agency said Wednesday. Scientists looking into air quality and climate change have found pollutants from as far as Asia over New England and the Atlantic. Experts from Europe and Asia surveyed 1, In a victory for environmentalists,","en","news"
"The Fog of Spam War After nearly a year of lawsuits against bulk e-mailers, improvements in antispam technology, and passage of the Controlling the Assault of Non-Solicited Pornography and Marketing law (CAN-SPAM), spam fighters face an unenviable choice: They can concede RIAA Grinds Down Individuals in the Courtroom from the this-isn #39;ta-court-of-justice,","en","news"
"Talks to resume in BA dispute Talks to avoid a crippling strike at British Airways will resume on Friday  with unions and the airline ""hopeful"" of reaching a deal. Japan #39;s Topix stock index rose for the first week in three. Retailers such as Ito-Yokado Co. gained after a government report showed service industries expanded more than economists forecast in June,","en","news"
"U. S. -based researchers reported on Thursday. Strong growth for Linux servers End-user adoption of Linux servers for enterprise workloads hosting ISV applications and databases is ramping up rapidly, with newly published data indicating that uptake of the operating system has doubled over the past year. Apple Recalls PowerBook Batteries Both the CPSC and Apple advised G4 customers affected by the fault to contact Apple immediately.","en","news"
"Federal Reserve Board Governor Ben Bernanke said on Monday. RealNetworks music service cuts fee for students RealNetworks Inc. will begin offering some university students its digital music subscription service at a steep discount in an effort to stem illegal downloads and attract long-term customers. Fed officials ease crude concerns A recovery in the world's largest economy is likely to continue,","en","news"
"Unexpectedly, but justly so, shot putter Yumisleidi Cumb has become the first gold medalist for Cuba at the 28th Olympic Games in Athens after Russian Irina Korzhanenko tested positive for drugs. Wariner claims superb gold Rookie Jeremy Wariner proved a worthy successor to Michael Johnson when blazing to the Olympic 400 metres gold medal on Monday night in Athens.","en","news"
"the Web giant confirmed on Monday. Researchers on Monday unveiled genetically engineered mice that can run farther and longer than their naturally bred brethren, bringing the ""genetic doping"" of elite athletes a small step closer. Netgear, Vonage gear up for VoIP over Wi-Fi The companies team up to develop broadband telephony products due in time for the holidays,","en","news"
"American Carly Patterson, runner-up in the 2003 Worlds, took the women #39;s individual all-around gymnastics gold medal with 38. Missed target Unfavorable exchange rates and fear of terrorism are keeping many would-be spectators at home. ATHENS-An uninformed spectator stumbling into the Athens Olympic Sports Complex on Wednesday night could have been forgiven for.","en","news"
"Terrified neighbours see dog kill owner A 39-year-old woman was savaged to death by her pet bull mastiff dog yesterday. Terrified elderly neighbours could only look on as the fatal attack, which started inside Carol Leeanne Taylor #39;s home in the Dunedin suburb of Caversham, spilled on to the. Eight suspects,","en","news"
"weren #39;t so lucky. but it came pretty darn close. Today, Tooele #39;s old Preparing your business for the unexpected That #39;s the estimate of how much damage Hurricane Charley has wracked upon Florida. Much of that has been done to small businesses. Shell shuts 30, bringing its total cut to 100,","en","news"
"Tokyo stocks ended slightly lower on Friday as worries about record-high oil prices took the edge off investors #39; appetite for recently battered technology issues such as Shin-Etsu Chemical Co. Ltd. Texaco to appeal Sunburst ruling ChevronTexaco, ordered to pay more than \$41 million to more than 75 Sunburst residents who filed a pollution-liability suit,","en","news"
"Picture: AP. The dream of a second consecutive beach volleyball gold medal has become all but impossible for American Dain Blanton. Greece's top two athletes, facing a state prosecutor's investigation over missed drug  tests and a motorbike crash, left a hospital Tuesday declaring  they were innocent and should be allowed to compete in the  Olympic Games.","en","news"
"Mbeki deal holds out new hope for Ivory Coast South African President Thabo Mbeki concluded four-day talks with all parties in the Ivory Coast conflict on Monday, announcing that agreement on a four-point plan had been reached. The US-led coalition must speed up its  quot;exit strategy quot; from Iraq by accelerating the training of local security forces,","en","news"
"Golf: Cink beats Woods by four strokes to capture WGC Invitational AKRON: American Stewart Cink captured his second title of the year with a wire-to-wire win at the US\$7 million World Golf Championship Invitational on Sunday. Hewitt wins Washington Open Australia #39;s Lleyton Hewitt further fine-tuned his game ahead of the US Open with a convincing 6-3 6-4 win over Gilles Muller to capture the \$US500,","en","news"
"How Google floated past Wall St By going Dutch, the geeks of the search engine taught the bankers a lesson in finance, writes John Naughton. If you were seeking a case study in schadenfreude, then last week #39;s coverage of the Google flotation Fertilizer thieves targeted with stain Farmers fed up with methamphetamine cooks stealing their fertilizer may soon catch them pink handed,","en","news"
"(University of Wisconsin-Madison press release) News: Duke Study Disputes Idea that Trees Can 'Relocate' Quickly in Response to Climate Change In a study with implications for how North American trees might respond to a changing climate, molecular information collected by Duke University researchers refutes a widely accepted theory that many of the continent's tree species migrated rapidly from the deep South as glaciers retreated at the end of the last Ice Age.","en","news"
"many of them schoolchildren, and wounded about 40 others as they assembled for an Independence Day parade Sunday in the northeastern state of Assam, authorities said. AL-FASHER, Sudan (AP) - Dozens of Rwandan soldiers arrived in Sudan's troubled Darfur region Sunday, the first foreign armed force deployed in the area since Arab militiamen began a rampage against black African farmers,","en","news"
"while extensive, was. Stocks Rise on Drop in Consumer Prices A drop in consumer prices and a decline in crude oil futures Tuesday allowed investors to put aside worries about inflation, at least for the short term, and they sent stocks modestly higher. Apax and Permira finalise \$5bn acquisition of moon-landing firm The company that broadcast the moon landings in 1969 and kept the  quot;Hotline quot; open between the White House and the Kremlin during the Seventies has been sold for \$5bn (2.","en","news"
"Two bombs exploded in two coastal towns in northwestern Spain, after an anonymous tip-off by a caller claiming to belong to the Basque separatist organization ETA, an interior ministry spokesman told AFP. Spain bombs 'follow Eta warning' Bombs explode in separate Spanish towns after a warning in the name of the armed Basque separatist group,","en","news"
"Pushed to end what the United Nations calls the world's worst humanitarian crisis, envoys of Sudan's government gathered in Nigeria on Monday for talks with rebel leaders in Sudan's bloodied western Darfur region. A strike by thousands of Indian truckers protesting a proposed new tax entered its third day, with officials reporting a sharp increase in prices of essential goods in major centres.","en","news"
"Wal-Mart's Taxing Comps Wal-Mart sees August same-store revenues up 2 to 4. How should investors view this statistical range? US Army to withhold portion of Halliburton payments The billing dispute between the US Army and Houston-based Halliburton Co. continues as the Army on Tuesday said it would withhold paying 15 percent of future invoices from Halliburton.","en","news"
"Heavy rains have washed out roads and airstrips and the rainy season is expected to last another month or two. Radical Shi #39;ite cleric Moqtada al-Sadr has agreed to disarm his Iraqi militia and leave a holy shrine but only after a truce with encircling US marines. Palestinians and Israelis have agreed in  principle to proposals aiming to end their conflict,","en","news"
"water pollution and other issues related to coal-bed methane drilling. The first device to remove blood clots from the brains of people suffering strokes - a new treatment option that could save lives and shave the \$53 billion annual bill to treat strokes, has been approved by the government. In 80 percent of strokes,","en","news"
"but the cost of products in the shops is still seen as a barrier to high volume consumer demand, according to. New Download. Ject Attack Hits IM Networks The Download. Ject malware attack has resurfaced, using the popular AIM and ICQ (define) instant messaging networks to spread itself. Nature and Nurture,","en","news"
"news organizations and attorneys for the accuser. Keith Bulluck knows his answer to the question of how much is enough. Coming off his first Pro Bowl and All-Pro season, the Tennessee linebacker could have played out the final year of his contract then become a free agent in search of more money.","en","news"
"Top resale value cars If you want a car that keeps its value, buy one of these. And don #39;t buy it in orange. By Peter Valdes-Dapena, CNN/Money staff writer. Unions protest overtime changes LABOR: Members march outside the Labor Department in Washington, DC, to protest the regulations that took effect Monday.","en","news"
"stores ran an electronics recycling drive last summer that accepted everything from cell phones to televisions, some stores were overwhelmed by the amount of e-trash they received. IBM triples transistor performance with germanium IBM has successfully demonstrated a new technique for improving transistor performance that will help the company build smaller,","en","news"
"Roundup: US beats US Misty May and Kerri Walsh were feeling the pressure before their beach volleyball semifinal against fellow Americans and friendly rivals Holly McPeak and Elaine Youngs. WOMEN #39;S MARATHON The Pain of Defeat Is Still Fresh Crushed by her failure to finish the women #39;s Olympic marathon Sunday,","en","news"
"making a glorious  exit from the international stage as the reigning queen of the  asymmetric bars. Iraq's Olympic soccer  coach said Monday his side should not be seen as a symbol of  freedom, taking issue with a campaign commercial for President  Bush. Athanasia Tsoumeleka won Greece's first  athletics gold of the Olympic Games Monday with an upset  victory in the women's 20km walk.","en","news"
"and called on the government and opposition to reconcile their differences. Google #39;s Corporate Governance Score Is  quot;Pretty Darn Awful quot; Google has one of the worst corporate governance of any company in the S amp;P 500 index according to a highly respected advisory group. Asian stocks edged down on Tuesday as\a reduced sales forecast by the world's biggest retailer,","en","news"
"Shot put earns a dubious distinction as first and last test &lt;b&gt;. &lt;/b&gt; The executive board of the IOC will meet at 5am for the second day running, this time to take away the women #39;s shot put gold medal from Russian Irina Korzhanenko. Evening Attire spoils Funny Cide homecoming The other gutsy gelding in the field ruined Funny Cide #39;s homecoming Sunday at Saratoga.","en","news"
"Two U. S. men advanced to the final of the shot put Wednesday, hoping to make even more history at the ancient site that gave birth to the Olympics 2, Olympia, home of the Olympics for more than 12 centuries, hosted a track and field event for the first time in 1,","en","news"
"if agent Drew Rosenhaus can work out a new contract for Ogunleye by 7 pm Saturday, according to a Yuliya Nesterenko of Belarus sped to an  unexpected victory in the women's 100 meter final at the Athens  Olympics Saturday. Two golds again in new judging debacle? Not this time A grand judging goof at the Athens Olympics cheapened American gymnast Paul Hamm #39;s historic gold and gave South Korea another good reason to cry robbery at the games.","en","news"
"This information has been provided by the State Statistics Committee The Cassini spacecraft has discovered two new moons at Saturn that may be the smallest bodies seen so far around the ringed planet, according to a NASA press release. The PC market won't grow as fast in 2004 as originally predicted by Gartner Inc.","en","news"
"Intuit posts loss while revenue rises. BEA earnings rise amid internal turmoil. Briefly: Mitsubishi expands solar production roundup Plus: KDE updates Linux desktop. EA to take World Cup soccer to Xbox. IBM chalks up two health care wins. Oracle puts patches on a schedule Following Microsoft's lead, software maker opts to issue fixes on a monthly timetable.","en","news"
"For the majority of home users, it #39;s a case of Just Do It. The SP2 update adds security. IBM Offers New POWER5 eServer i5 550 IBM has unveiled today a new POWER5 system, the eServer i5 550, aimed at mid-sized businesses. The eServer i5 550 features a new Solution Edition,","en","news"
"a dynamo dusting off a diva. At night #39;s end, US teenager Carly Patterson simply. Britain and the United States issued a joint challenge Thursday to Germany #39;s gold medal in equestrian team three-day eventing. Greg Maddux overcame a shaky start to post his 301st career win while Sammy Sosa hit his 566th career home run as the Chicago Cubs beat the Milwaukee Brewers 9-6 in Milwaukee Thursday.","en","news"
"has offered to leave a holy shrine in Najaf. Eight terror suspects appear in British court Eight men charged with planning terrorist attacks in Britain and the US have entered no pleas in a British court guarded by some of the tightest security ever seen. New media battle for Bafta awards The BBC leads the nominations for the Bafta Interactive Awards,","en","news"
"But their path to defending the throne is a rocky one, with unbeaten Spain coming up first Italy upsets Americans in semifinals US women #39;s water polo coach Guy Baker was seething so much about an unusual call that he could barely speak. His world champion squad was too  quot;crushed quot; to explain what happened.","en","news"
"New Computer Games Teach Nutrition to Needy In an effort to educate the nation's neediest children on nutrition, a new project uses the familiar medium of video games to broadcast its message. The Fantastic Food Challenge, a package of four computer games, is designed to teach people who get nutrition aid such as federal food stamps how to make better use of their food.","en","news"
"quot;Criticism only makes him stronger. quot;. Devils re-sign Brylin Brylin, entering his 11th NHL season, agreed to a multiyear deal. He appeared in all 82 regular-season games last year, and had 14 goals and 19 assists. Lara must lead by example or face losing the captaincy The West Indian players and their supporters must be sick to death of reading comments that are highly critical of the way they have played in this series.","en","news"
"Day five medals already awarded include archery, boating and shooting events, as well as judo, cycling, and weightlifting. Paul Hamm etched his name into the  record books as he became the first American man to win the  Olympic gymnastics all-round crown Wednesday. Tiger Woods already lost out on the majors.","en","news"
"An amateur Italian historian has found the preserved bodies of three Austro-Hungarian soldiers in an Alpine glacier, A leading credit ratings agency raised its outlook Monday for India's economy despite rising inflation and insufficient monsoon rains that could slow growth. Wal-Mart Stores Inc. 's disappointing sales forecast sent stocks fluctuating Monday as investors' concerns about a slowing economy eclipsed their relief over a drop in oil prices.","en","news"
"Web page to help with installation of WIndows anti-hacker security patch Information Technology Systems and Services (ITSS) has created a Web page that will walk Microsoft Windows XP users on campus through a major update being released worldwide this month to make the operating system less vulnerable to computer hackers and.","en","news"
"No Respite for Microsoft European antitrust regulators extend their review of Microsoft-Time Warner deal. Also: Gateway plans to sell desktops at CompUSA   hellip;. Vodafone's Japanese unit headhunts an executive from rival NTT DoCoMo   hellip;. and more. Overland Bullish on Tech Investors are dumping tech stocks with abandon. As for Overland Storage,","en","news"
"one of his lawyers said Monday. Grumbling about trains is part of the way of life, but one commuter has decided to do something about it -- by starting his own railway. Israel turns up heat on prisoners Israel launches psychological war against hundreds of Palestinian inmates on hunger strike for better conditions.","en","news"
"G. A. Championship, which is currently in a three-man playoff between Justin Leonard, Vijay Singh and Chris DiMarco. Puerto Rico Stuns U. S. in Opening Round Puerto Rico upsets the United States, at the men's basketball preliminaries on Sunday, the first loss at the Games for the three-time defending gold medalists since 1988.","en","news"
"Despite posting a record annual net profit of \$648. Rouse Co. to be sold for \$7. as Chicago-based General Growth Properties Inc. announced Friday morning it will buy the Rouse Co. for \$7. Advanced Neuromodulation initiates merger talks with Cyberonics NEW YORK, August 20 (New Ratings)  Advanced Neuromodulation Systems Inc (ANSI.","en","news"
"The two dozen groups behind the recall never worked together on a political message Edwards denounces new overtime rules In blasting new overtime rules that take effect Monday, Democratic vice presidential nominee John Edwards says he can #39;t understand why the Bush administration wants to undermine a system that rewards workers who toil long hours.","en","news"
"Singapore Airlines Ltd. #39;s (S55. SG) 49-owned budget affiliate, Monday said it will start flights in September, with initial services to Bangkok. Tower of gas fire diminshes, but worried evacuees can stay in &lt;b&gt;. &lt;/b&gt; three days after they were evacuated when a tower of flames erupted from a nearby natural gas storage cavern.","en","news"
"Online sales continue to rise, up 23. S. retail sales, retail online sales continued to rise in the second quarter of the year to \$15. according to figures released today by the U. S. Department of Commerce. J. D. Edwards users still aren't sold on PeopleSoft's takeover Based on interviews with J.","en","news"
"(ODP. N) in the latest move by the PC maker to\broaden distribution at retail stores since acquiring rival\eMachines this year. Computer Q amp;A: Tips on installing Windows XP SP2 It seems that Microsoft #39;s new upgrade to Windows is making some people nervous. That #39;s not surprising, as home and office computing environments are just not as friendly as they used to be due to viruses and spyware.","en","news"
"S. data in the previous session. Oil tops \$47 a barrel Crude oil prices reached a record high of \$47. New applications for US home loans rose last week while refinancings surged, as 30-year mortgage interest rates fell to their lowest. High oil costs hit more airlines Air France and KLM ticket prices are to rise after the carriers imposed further surcharges to counter high fuel costs.","en","news"
"Jordanian hostage freed in Iraq A Jordanian who disappeared in Iraq two weeks ago and was believed to have been kidnapped has been freed and is in the custody of Iraqi police, Foreign Ministry spokesman Ali al-Ayed told reporters yesterday. Beijing has hinted that if the United\States releases any Guantanamo Bay detainees from its restive\Muslim far west Xinjiang region,","en","news"
"Only the lash inspired the necessary aggressiveness to beat the competition, he thought. Letters Target the abusers of legal weapons We can all share the outrage, expressed by columnist Steve Bailey (''Summer Sizzler, quot; Aug. at the killings in the city's poor neighborhoods. But there's no need to share his ignorance.","en","news"
"Yields on U. S. Treasuries held near  recent lows on Friday as oil topped \$49 a barrel, threatening  the outlook for both the economy and stocks. Advanced Neuromodulation Systems (ANSI. O: Quote, Profile, Research) on Friday said it took an equity stake in Cyberonics Inc. (CYBX. O: Quote, Profile, Research) and initiated discussions about combining the two companies.","en","news"
"Stroll down any pharmacy aisle these days and you'll find that the low-carb craze has invaded the \$20 billion dietary supplement industry. From multivitamins to starch blocker pills, loosely regulated supplements are popping up in the burgeoning low-carb market dominated by food companies. San Diego Zoo's Baby Panda Celebrates First Birthday On his first birthday Thursday,","en","news"
"Afghan President Hamid Karzai is likely to visit Pakistan from August 23 (Monday), sources said on Tuesday. Candidate for Democratic Party Arrested in China ONG KONG, Aug. A senior Hamas leader survived an Israeli  assassination attempt on Wednesday but at least five other  Palestinians were killed in the night-time explosion that tore  through his Gaza home.","en","news"
"Michael Hill sparkles Jeweller Michael Hill International has seen its annual profit rise 30 due to increased sales, the company says. Google Inc. (GOOG. O: Quote, Profile, Research) debuted as a public company on Thursday, but that did not stop the debate over whether its auction-based IPO was a success or will influence future IPOs.","en","news"
"BA workers approve holiday strike British Airways workers plan to strike for 24 hours during the August Bank Holiday weekend unless a pay row is settled, the GMB union said. Home improvement retailer Lowe's Cos. reported Monday that a robust housing market drove second-quarter earnings higher year-over-year, but results failed to meet Wall Street expectations.","en","news"
"Policeman Held A Greek soldier guarding an Olympic facility in Athens was shot dead Monday after apparently playing game of Russian roulette with a policeman, security sources said. Point guard Dez Willingham won't be back for his sophomore season at Kansas State, coach Jim Wooldridge said Monday. Barbour makes decisive move Donors come up with much of the money As soon as Sandy Barbour arrived as Cal #39;s athletic director in September,","en","news"
"Cisco Grabs P-Cube for \$200 Million Cisco will pay approximately \$200 million in cash and options. The acquisition of P-Cube is subject to various standard closing conditions and is expected to close in the first quarter of Cisco #39;s fiscal year 2005. Intel lops Pentium 4 prices Intel dropped prices on a range of Pentium 4 processors by up to 35 percent on Sunday.","en","news"
"News on a new chip from Intel helped balance out an acquisition by ARM that sent its stock reeling Transportation IT Spending Projected To Grow Government-intelligence firm Input says state and local spending on transportation IT systems should rise from \$1. Intel Slashes Processor Prices Intel Corp. is slashing the prices on many of its Pentium 4 chips by as much as one-third,","en","news"
"RealNetworks offers discounts to students RealNetworks Inc. will begin offering some university students its digital music subscription service at a steep discount in an effort to stem illegal downloads and attract long-term customers. Glenmorangie in Takeover Talks Whisky distiller Glenmorangie said today it was in talks with a number of potential suitors about a takeover.","en","news"
"The only birdie Vijay Singh made all day was the only one that mattered. All but counted out of the PGA Championship with a putter that failed him, Singh took advantage of a late collapse by Justin Leonard to get into a three-way playoff Sunday at Whistling Straits, then made the only birdie over the three extra holes to win the final major of the year.","en","news"
"The United States and Australia set  world records in the men's and women's 4x100 medley relay races  on Saturday, the final day of swimming competition at the  Athens 2004 Olympics. Justine Henin-Hardenne blasted her way to  Olympic gold Saturday, beating Amelie Mauresmo 6-3, Another Bad Dream Sarunas Jasikevicius shoots Lithuania's men's basketball team to a 94-90 victory over the United States on Saturday,","en","news"
"Look instead at some fairly new court cases. Unclear on overtime rules In a landmark overhaul of pay eligibility, the Labor Department and unions clash over how much clarity has really been attained. By JEFF HARRINGTON, Times Staff Writer. Big deals alter face of mall industry In the late 1980s,","en","news"
"leaving no suspected human cases of the deadly Arroyo stays 4 economic secretaries in new Cabinet Philippine President Gloria Macapagal Arroyo Monday announced that the economic team in her new Cabinet would stay for another term as the country is striving to solve its fiscal crisis. Only a sanitised glimpse of Australian David Hicks #39; life as a Taliban fighter or what it was like for Salim Hamdan to be Osama bin Laden #39;s personal driver and bodyguard will be given when their military","en","news"
"S. crude stockpiles and threats by insurgents in Iraq against oil  facilities. United, American agree to  #39;de-peak #39; O #39;Hare Bowing to pressure from the US Department of Transportation, airlines that serve Chicago have agreed to cut the number of flights they send to O #39;Hare International Airport. The two most affected airlines are the only two that fly nonstop between O #39;Hare.","en","news"
"his lawyers said Friday. Militiamen loyal to rebel Shiite cleric Muqtada al-Sadr on Friday removed weapons from the revered Imam Ali Shrine in Najaf in a step aimed at ending the 2-week-old uprising centered on the holy site. Al-Sadr's followers remained in control of the walled shrine compound, but kept their guns outside.","en","news"
"Redskins Get the Boot A fourth-quarter lead proves fleeting for the Redskins as John Kasay hits a 52-yard field goal Saturday to give the Panthers a 23-20 overtime win. as the top ranked team in the AP Top 25 poll. Offense Needs Work There were few offensive highlights during Virginia Tech's first scrimmage of fall practice on Saturday.","en","news"
"but don #39;t think this is one they can afford to lose. Race driver killed in crash Race car driver Tommy Baldwin was killed in a crash at Thompson International Speedway during a Featherlite modified race. Khan crushes Stilianov British boxer Amir Khan outpoints European champion Dimitar Stilianov in style.","en","news"
"HP's Unix base offered Opteron carrot &lt;strong&gt;HP World&lt;/strong&gt; Come for a stroll in the Sun Exploring Venus: The Hothouse Planet Before spaceprobes could photograph Venus up close, the second planet from the Sun was often compared to a sister world, much like the Earth. Planetary scientist, David Grinspoon, discusses with Astrobiology Magazine how that view evolved to consider the extremes encountered on the Venusian surface.","en","news"
"Regulators investigating Fannie  Mae's accounting practices have sent subpoenas to the No. S. mortgage finance company in connection with the probe, a  source familiar with the matter said on Friday. Martha and the Vandellas recorded A 1965 Motown classic that began: ""Nowhere to run to, baby/Nowhere to hide. "" With the stock and bond markets not going much of anywhere,","en","news"
"A NASA Chandra X-ray Observatory image has revealed a complex of several intergalactic hot gas clouds in the process of merging. The superb Chandra spatial resolution made it possible to distinguish individual galaxies from the massive clouds of hot gas. In this unusual image, NASA's Hubble Space Telescope captures a rare view of the celestial equivalent of a geode  a gas cavity carved by the stellar wind and intense ultraviolet radiation from a hot young star.","en","news"
"Puerto Rico Upsets United States Men The United States men's basketball team lost to Puerto Rico, The loss could put the American gold medal hopes in jeopardy. Michael Schumacher cruised to a record  12th win of the season in the Hungarian Grand Prix on Sunday to  hand his Ferrari team a sixth successive constructors' title.","en","news"
"James Anderson took the crucial wickets of Chris Gayle and Brian Lara as England pressed for victory in the fourth Test against the West Indies at the Oval here. The Supreme Court has quashed charges of obscene exposure levied last year against avant-garde theater director Gerald Thomas, who mooned an audience after an opera performance.","en","news"
"with alleged links to al Qaeda, have been arrested in Pakistan. It is claimed they had been plotting to launch suicide attacks on government leaders and the US Embassy. police sources said. Over 100 undocumented asylum seekers rescued in Italy More than 100 undocumented asylum seekers claiming to be Palestinians rest after being rescued by the Italian Coast Guard off Sicily 21 August 2004 in the harbour of the Italian island of Lampedusa.","en","news"
"critics say. A Site for Banner Ad Freaks Most internet users try to ignore banner ads, but web designer Tari Akpodiete can't stop collecting them. She's put her collection of 15, By Daniel Terdiman. Is Real a Real Hypocrite? Real's recent marketing campaign purporting to promote choice in digital music fails to rally music fans.","en","news"
"and four-time Olympic gold medalist Alexei Nemov finished fifth, much to the chagrin of the crowd. North Korea denounces  #39;tyrant #39; Bush North Korea yesterday called President Bush an  quot;imbecile quot; and  quot;a tyrant that puts Hitler into the shade quot; in a stream of insults that seemed to rule out any progress on nuclear disarmament talks before the US presidential elections.","en","news"
"New computer virus for voyeurs the malicious program is capable of switching on webcams, allowing the author to literally peek into victims #39; lives. Briefly: AOL signs up for Omniture traffic tool roundup Plus: Friendster hires ex-AOL ad exec. HP inks deal with energy firm. Holiday Inn welcomes Priceline. AOL signs up for Omniture traffic tool The three-year,","en","news"
"The world record was like graffiti on a masterpiece, a reminder of a sport #39;s dark past. Two of Greece #39;s most famous athletes and their coach made their first public appearance here yesterday only to withdraw from the Olympic Games rather than face a panel charged with looking into a.","en","news"
"""He's good, "" one says to the other. ""And cute, "" comes the giggled response. Explosions and gunfire shook Najaf's Old City on Sunday in a fierce battle between U. S. forces and Shiite militants, as negotiations dragged on for the handover of the shrine that the fighters have used for their stronghold.","en","news"
"Google #39;s IPO delayed Google Inc. #39;s initial public offering has been delayed while the company awaits final approval of its paperwork by the Securities and Exchange Commission. AMP Ltd. Australia #39;s largest life insurer, posted its first half of profit in four after Chief Executive Andrew Mohl reduced debt,","en","news"
"and refuse to discuss flaws in the ATM-like machines to be used by nearly one in three voters in the presidential poll in November. Foster #39;s Group Probably Turned to Second-Half Loss on Charges Foster #39;s Group Ltd. Australia #39;s biggest beer and winemaker, probably turned to a loss in the second-half after taking charges to restructure its Beringer Blass wine business,","en","news"
"sending a fireball into  the sky and prompting the evacuation of homes near the blaze, which has raged since early Thursday. File Sharing Companies Ruled Not Liable A federal appeals court yesterday ruled that two developers of file-sharing programs are not legally liable for the copyrighted content their users swap online.","en","news"
"Pakistani President Pervez Musharraf promised visiting Afghan President Hamid Karzai on Monday that Pakistan would not allow Islamic militants to use Pakistani soil to disrupt Afghanistan's October elections. Former rebels in the Democratic  Republic of Congo pulled out of a power-sharing government on  Monday, dealing a major blow to the peace process in a country  emerging from civil war.","en","news"
"UPDATE: NZ #39;s Sky Network TV, INL Enter Merger Talks WELLINGTON (Dow Jones)--New Zealand #39;s monopoly pay television operator Sky Network Television Ltd. (SKY. NZ) said Thursday it is in merger talks with its majority shareholder Independent Newspapers Ltd. (INL. NZ). Google #39;s New Stock Rises to \$100 Mark Description:","en","news"
"China battled on Wednesday to keep alive six-way talks on dismantling North Korea #39;s nuclear programs, saying it hoped all parties would stay calm and flexible and resume negotiations despite inevitable problems. McKenry doesn #39;t back Scrafton: PM Prime Minister John Howard said a former public servant had not backed the claims by former adviser Mike Scrafton about the children overboard affair.","en","news"
"federal officials said on Wednesday. SEC Rules Expand Disclosure Companies must disclose more information about their business deals and financial obligations starting Monday, when new Securities and Exchange Commission rules take effect. Federal regulators Friday imposed a six-month freeze on the rates regional phone companies may charge their competitors to use networks to provide local service.","en","news"
"S. crude approaching \$49, driven by  escalating violence in Iraq and unabated demand growth from  China and India. The yen hit a fresh four-week high  against the dollar and edged up against the euro on Friday as  stronger-than-expected Japanese data gave the currency a  belated boost. IMF Managing Director Rodrigo Rato sees  world economic growth of ""around 4.","en","news"
"but the rare admission appeared to be aimed more at deflecting criticism about his corrupt government than making real changes. In a decade at the helm of the Palestinian Authority, Arafat has resisted attempts to get him to fight official corruption, reform the security services and relinquish some of his near-absolute powers.","en","news"
"Bill Simmons I #39;m starting to wonder if  quot;Puerto Rico 92, USA 73 quot; was one of those life-altering upsets, along the lines of  quot;USA 4, USSR 3 quot; and  quot;Cadwallader 99, Nevada State 98. quot; It #39;s not that we lost. I knew that was going to happen. Even predicted it.","en","news"
