"text","language","style"
"吴俊宽）在法国队20日在萨尔瓦多新水源球场以5：2的大比分战胜瑞士队后，法国球员难以掩饰他们的兴奋，均对这场比赛的结果非常满意，而瑞士球员也都平静地接受了这一结果。","ch","news"
"2013年7月12日，给予齐德香开除党籍、开除公职处分，并移交司法机关追究刑事责任。 同时，对涉案的该局党委委员、副局长蔡忠勇、任新敏开除党籍、开除公职并移送司法机关，追究法律责任。","ch","news"
"为进一步夯实“牢记强警目标、履行边防使命”主题教育活动基础，谋求更大、更远发展，支队党委把脉基层实际，开出“文化建设”这一剂良药，催化励警、育警、强警的功效，助推支队主题教育活动开展更上台阶。","ch","news"
"除评估委员会成员外，评估团成员还包括国际奥委会工作团队。 评估委员会对候选城市进行实地考察，是奥运会申办过程中一项重要的规定程序，是在其认真审阅候选城市《申办报告》基础上，进行的一次技术层面的考察交流。","ch","news"
"有关方面要密切配合，分解改革任务，明确时间表和路线图，确定责任部门和责任人。 要加强对创新文化的宣传和舆论引导，宣传改革经验、回应社会关切、引导社会舆论，为创新营造良好的社会环境。","ch","news"
"坚强，善良，正义，可爱，美丽。 宣萱相当惊艳的角色，虽无任何过分修饰和装扮，然而却显得这样美丽。 随意的长发，淡淡笑容，有多少人曾为天蓝倾倒，我知我有。","ch","news"
"【王登峰】中考作为“选测性”项目； 高考一是沿用高校高水平运动员招生模式，二是把足球作为综合素质优先考虑。","ch","news"
"落实国家重大公共卫生服务项目。 进一步加强食品安全风险监测能力和重大疾病防治设施建设。","ch","news"
"正是在市场的调配作用下，长三角、珠三角地区出现了大量的产业群落，形成产业之间的内在联系和产业发展氛围。","ch","news"
"”昨日首轮以低于标准5杆的67杆并列第二的三个美巡赛冠军得主查理·霍夫曼当日表现同样亮眼，整轮除了在最后第18洞吞下一个柏忌外，共抓到5只小鸟，两轮结束以低于标准9杆的135杆排在次席。","ch","news"
"“我们有个还款计划列表，详细记录每户贷款到期的时间，大家凑钱还贷。 如果续贷顺利，还能勉强维持，但是如果有两三笔资金续贷不出来，那就没办法了。","ch","news"
"越南不同台湾发展任何官方关系。 中方对越方上述立场表示赞赏。 七、双方同意继续加强在联合国、亚太经合组织、中国－东盟等多边框架内的协调与配合，共同维护和促进世界的和平、繁荣与发展。","ch","news"
"该宅基地宽12.8米，长76米。 2013年工程建设初期，建设方与你签定了租地协议，2014年3月30日，工程建设方再次与你签定租地协议，即你将该地段租给工程建设方使用，租金1万元，押金2000元，租期1年。","ch","news"
"这所有近６０年办学历史的学校地处闹市区，在略显陈旧的教学楼旁边，铺着人造草坪的足球场格外显眼。","ch","news"
"但周涛并没有放下心爱的话筒，在一些大型活动中仍然可以看到她熟悉的身影。 6月21日，第17届上海国际电影节电影频道传媒大奖颁奖典礼举行，周涛担任活动主持人。","ch","news"
"相比之下，长三角三省市体育产业结构尚有较大优化空间，服务业占比较小，和发达国家差距明显。","ch","news"
"而历届世界杯，“不知名”球队爆冷制胜强敌的故事，几乎是不变的主题。 王侯将相，宁有种乎？ 任何一支参赛球队，必然都历经各大洲预选赛的厮杀，即便实力有高低、档次有差别，千里赴会岂能甘愿只做强者的垫脚石？","ch","news"
"此外，在演员选择上要慎重。 作为一部美食题材电影，《舌尖》究竟用什么样的演员合适，非常值得制作方探讨。","ch","news"
"欧洲议会选举结果日前揭晓，英国独立党(UnitedKingdomIndependenceParty，UKIP)以最高票胜出，这是英国100年以来第一次有除保守党和工党外的其他政党在全国性大选中获胜。","ch","news"
"这样自然可以引出“怀疑与信任”的话题，这也是本材料中最核心的立意方向。 顺着这个立意方向继续追问：为什么小男孩会怀疑，而小女孩却充满信任？","ch","news"
"基洛夫之死最广泛的一种说法，是斯大林直接指使的，因为他迅速上升的声望威胁到了斯大林。 其实，基洛夫是斯大林一手提拔的亲密政治盟友，也是斯大林在1926年战胜党内对手季诺维也夫后，在对手势力范围内掺沙子的安排。","ch","news"
"答复意见：网友您好： 现将您的留言处理情况答复如下： 经查，该网友在人民网省委书记留言板反映“卧龙乡白堡村魏金珠非法开书店”一事与5月份一网友在平凉门户网县委书记信箱反映的“卧龙乡白堡村英才书店销售盗版图书问题”系同一事。","ch","news"
"中国独家报道：【甘肃康乐发生一起农用车翻车事故已造成12人死亡】记者从甘肃临夏回族自治州康乐县委了解到，4日14时20分左右，当地发生一起农用车翻车事故，造成7人当场死亡，5人在送往医院途中死亡，另有4人目前在医院接受救治。","ch","news"
"今天，当王诤将军事迹公诸于众时，一个人民之子如在当面。 您出身贫寒。 与千千万万普通中国人一样。","ch","news"
"2012年共依法办理离婚手续的有310.4万对，粗离婚率为2.3‰。 到2013年，粗离婚率数据已经高达2.6‰。 有专家认为，离婚率和经济社会发展水平、社会开放程度呈正相关，未来中国的离婚率将继续上升，并处于“高位运行”状态。","ch","news"
"根据队员自身不同情况，她来制定不同的训练计划和生活内容。 采访过程中，有墨西哥跳水队员家长迭戈走过，跟记者用中文打招呼。","ch","news"
"而二、三流大学永远只能在重点大学挑肥拣瘦后吃点“剩食”，至于一些偏远高校和农林院校甚至无人问津。","ch","news"
"批评出于公心、多点辣味，才能发现真问题。 第二批活动在市县及以下基层单位开展，人际关系更为复杂，亲属圈、朋友圈、同事圈相互交织，大家相互熟悉，无形中增加了开展批评的难度。","ch","news"
"在决胜局里，马福林本以４７:９领先，然而关键时刻马福林却出现失误，塞尔比单杆５６分再次占得先机。 此后两人围绕台面上唯一一颗红球做斯诺克，马福林连续三杆解球失败共被罚１７分，只得拱手交出球权。","ch","news"
"她爸爸说：“我现在还不敢滑高级道，但孩子学滑雪真快。 花几千元，让孩子学会滑雪，拥有一个运动健康的人生，很值。","ch","news"
"清朝中央政府曾在这里设立首座驻藏大臣衙门，供驻藏大臣办公和居住。 由于驻藏大臣可以从大院南楼的窗户近距离欣赏八廓街的繁华景象，因此这里被称为“冲赛康”，意为“可以看到集市的房子”。","ch","news"
"如今，国足教练换成了佩兰，但谁知“法国教科书”能在中国发行多久？ 近年来，不计其数的有识之士强调青训对足球可持续发展的要义，而德国在这一领域完成得尤为突出。","ch","news"
"一方面，要从广度和深度上推进市场化改革，以更好发挥市场作用的功能和长处，增进社会经济活力和效率，激发各方面的积极性和创新精神。","ch","news"
"”却留下伏笔：“有的话再告诉你。 ”《好声音3》宣传总监陆伟则说：“没有这回事，一切顺利，都很正常，导师也都拍了宣传片。","ch","news"
"在拥堵的城市道路上可能还感觉不到巴西司机尤其是年轻人手握方向盘时的争强好胜，但一旦进入城际快速路，你就是电影《生死时速》的群众演员。","ch","news"
"不难发现，“产业融合”是上述表述中的关键词，而关于产业方面的融合，记者的脑子里很快冒出了一个当前颇为流行的新词汇——“互联网＋”。","ch","news"
"（二）销售处方药、甲类非处方药的，建立执业药师在线药事服务制度，由执业药师负责处方的审核及监督调配，指导合理用药；","ch","news"
"将专题研讨会设为各级例行议事日程，在制度制定、程序规范上保证研讨会的长期深入开展。 经过良好的座谈交流，研讨活动各类事项，深入了解官兵的思想、生活、工作需求，在活动的起始点、过程中不断彰显人文关怀。","ch","news"
"”湖北筝辰律师事务所副主任於强律师认为，如果球迷在本溪体育场的官方正式售票点购买球票后出现临时“涨价”的情况，那就意味着俱乐部存在“毁约”行为；","ch","news"
"由于OIE通过特别工作组会议和科学委员会会议等对该提案做出了肯定评价，因此韩国有望恢复“接种疫苗的无口蹄疫国家”地位。","ch","news"
"“天花板”干部现象调查（1） “天花板”干部现象调查（1） “天花板”干部现象调查（2） “天花板”干部现象调查（2）这项调查指出，一些仕途升迁无望的官员，会出现自暴自弃、得过且过，甚至抓紧机会贪污腐败等心态，对官场造成危害。","ch","news"
"荷兰名帅范加尔世界杯后将执教曼联。 一朝天子一朝臣，已有费莱尼将离队的消息。 这次世界杯上的进球，无疑有助于其说服范加尔让他继续留在曼联。","ch","news"
"毛泽东对江青说：历代政治家有成就的，在封建社会前期有建树的，都是法家。 这些人都主张法治，犯了法就杀头，主张厚今薄古。","ch","news"
"所谓转，就是转变发展观。 要打破“一亩三分地”的思维定式，不能将眼光仅局限在本省、本市范围内。 以前搞建设论发展，是“自种自家田”、“自种自收”，今天则要求我们的发展思路要优势互补、合作共赢。","ch","news"
"在全国范围内开展了清理整顿人力资源市场秩序专项行动，共检查职介机构和用人单位15.5万户次，查处违法案件8915件，其中取缔非法职业中介活动2813起，吊销许可证51件、吊销营业执照35 件。","ch","news"
"我刚才跟你所说的一系列措施，为了节省时间，你都可以在网上查到，这就是我们治理的决心、措施和未来能够见到的效果，欢迎大家对我们进行监督。","ch","news"
"到目前为止，本届世界杯已经打入６０粒进球。 球员进球后的庆祝方式各有创意，其中一些经过了事先精心准备，另一些看上去更像是临场发挥。","ch","news"
"来源：《全球化》 2014年第4期 使用微信“扫一扫”功能添加“党员学习微平台” 使用微信“扫一扫”功能添加“党员学习微平台”","ch","news"
"要知道，本届世界杯先失一球而后反超的球队可都赢下比赛，而荷澳两队的前3次碰面，笑到最后的都是澳大利亚。","ch","news"
"当晚，受省委书记尤权、省长苏树林委托，省委副书记于伟国代表省委、省政府对林军主席赴闽表示欢迎，对中国侨联给予福建侨务工作的有力指导和大力支持表示感谢。","ch","news"
"水手??褂，边上带云字，级别以袖口上分：炮手是一条金色龙;管带、大副、二副都是二龙戏珠，但珠子颜色。","ch","news"
"如果思想观念还停留在过去，就会落后于时代。 只有掀起一场“头脑风暴”，才能掌握开启未来之门的“钥匙”。","ch","news"
"他们应该在庆祝中加入更多动作，尤其是具有喜剧元素的动作。 球队创造射门机会不易，进球更难。","ch","news"
"”谈及小组最后一战对韩国，阿扎尔说，“我们肯定会力争三连胜！ ” （完）2014/06/23 04:54更多精彩内容，点击进入：比利时VS俄罗斯比赛专题热点聚焦：·威尔莫茨换人再收奇效 比利时主力低迷恐难走远·完美10分钟救欧洲红魔！","ch","news"
"千亿斤项目还未全面完工，水泵安装等工作还未完成。 水泵是国家配套设施，目前水泵已到位，近期施工队将赴村进行安装，村两委并未向群众再收取任何费用。","ch","news"
"三是整合管理平台。 支队在党员管理方面，依托组织实力统计系统，建立党员信息数据库，提高管理的规范性、科学性；","ch","news"
"CBA联赛办公室负责人在接受新华社电话采访时则表示：“CBA联赛球票价格由各俱乐部根据市场情况进行定价，联赛方面对此没有相关规定。","ch","news"
"”随着小组赛第一场与伊朗的平局，尼日利亚队的小组出线形势开始变得艰难，若不能在本周六21日的比赛中战胜波黑队，尼日利亚队的世界杯征程将早早结束。","ch","news"
"加上20日晚发出的声明（已被删除），俱乐部两份声明的核心内容都是球票涨价目的在于打击黄牛市场，保障球迷权益。","ch","news"
"跟2013年同比是从26%点几下降到6%点几。 全国这个下降速度还是比较大的。 利用外资、其它资金也都是同比下降的比较大。","ch","news"
"家里的经济条件难以承受小梅西的治疗费用，幸运的是，他被巴萨球探看中，2000年9月，年仅13岁身高只有140cm的梅西去了巴塞罗那试训。","ch","news"
"此外，业主提及的销售人员宣传中一再提示“史家小学学区房”这一说法，需有具体证据支撑，否则认定起来稍显困难。","ch","news"
"辽宁：涉恐涉暴案件举报最高奖励50万报道时间：2014年5月奖励办法：根据线索的作用、效果等进行等级评定，并给予相应奖励。","ch","news"
"而今天，陈云峰也用自己的统计表达了：一个家庭的未出生或已经出生的“宝宝”们，目前也成了北京房地产的新“刚需”。","ch","news"
"本次比赛由中国田径协会、山东省体育局、临沂市人民政府主办，临沂市体育局、兰陵县人民政府承办。","ch","news"
"这些戴着沉重的死镣、死铐的待决犯分到各筒，在放茅（上厕所）和放风的时候，他们沉重的铁镣在“K字楼”的水泥地板上拖出巨响，仿佛在过坦克车。","ch","news"
"推动以生产经营活动为主的转制科研院所深化市场化改革，通过引入社会资本或整体上市，积极发展混合所有制，推进产业技术联盟建设。","ch","news"
"D组的意大利四获世界杯冠军，乌拉圭则两获世界杯冠军。 穆里尼奥说，无论在分组上还是比赛进程上，英格兰均十分不幸。","ch","news"
"于是决定再造一幅更完美的《清明上河图》。 他组织了五位画家，对画作进行了临摹创新。 新的《清明上河图》画面清晰，色彩艳丽，画面结构和其中某些人物的姿态与原作相近，推测画家们事先是见过与原作相近的摹本的。","ch","news"
"展望里约奥运会，国家体育总局举摔柔运动管理中心副主任薛炼对中国的大级别６９公斤级和７５公斤级寄予夺牌甚至争金的期望。","ch","news"
"曝光文件显示德国、韩国、日本等多国被大规模监听，美欧国家的情报机构正在联手对互联网和电话通信展开大规模监控，严重威胁世界各国网络安全。","ch","news"
"”据了解，联合国难民署解决难民困境有三个方案。 其工作之一就是为被迫流离失所者寻求永久解决方案。","ch","news"
"约克角原住居民代表玛莎·克瓦塔在布里斯班联邦法庭外。 自澳大利亚联合新闻社 约克角原住居民代表玛莎·克瓦塔在布里斯班联邦法庭外。","ch","news"
"有外媒评价道：“新版《哥斯拉》最值得关注的不是它的明星阵容，不是哥斯拉的造型，而是导演加里斯·爱德华斯。","ch","news"
"比普通攻击道具更为霸气的则是超级攻击技能，其攻击效果更为强大，且没有攻击次数限制，但该技能会随着玩家死亡而消失。","ch","news"
"我们看到的那些小景，只是画家偶然得之于自然的只鳞片爪。 正是在自然的蒙养中，画家的内心世界日益开阔和自由。","ch","news"
"第三十一条 食品药品监督管理部门进行监督检查时，第三方交易平台经营者应当积极配合，在信息查询、数据提取、违法信息屏蔽、停止服务等方面提供必要的技术支持。","ch","news"
"连续8年年生产稠油200万吨以上，其中2000年生产稠油274.6万吨，占克拉玛依油田年产油量920万吨的29.8%，累计生产稠油2545.9万吨，取得了巨大的经济效益，成为新疆石油工业持续发展的重要支柱之一。","ch","news"
"吴俊宽两场比赛三个进球！ 要不是对阵瑞士最后一个进球因为时间关系被吹无效，还罚丢一个点球，一个对阵洪都拉斯的进球被判给了对手“乌龙球”！","ch","news"
"考区设若干考点。 考点设主考1人、副主考若干人，每个考场内配备2名（含）以上监考员，考场外设若干流动监考员。","ch","news"
"这个电影上来就是摆在主人公和观众前面的一道伤痕，它要完成愈合，而不是继续撕裂。 女儿说是她告的密，我为什么处理成头都不回一下？","ch","news"
"全国500强企业的入围门槛也逐步提高，2013年达到198.7亿元，较2008年提高了一倍。 入围全国500强企业中，营业收入500亿元以上的企业数由87家增加到215家，1000亿以上的企业数由46家增加到123家。","ch","news"
"在积极扩张战略下，部分企业上半年债务融资规模较大，后续偿债压力如何舒解？ 击鼓传花的风险如何防范？","ch","news"
"这种开放并非一蹴而就。 ２０１３年底，中宁县针对群众反映强烈的体育设施开放问题展开调研。 “随着地价上涨，在城市居民聚居区新建体育场馆和设施成本较高，而学校现成的设施一到学生放学和节假日就形成闲置，”中宁县教育体育局局长王玉泉说。","ch","news"
"第69分钟，许尔勒右路反击横传，格策左侧横拨距门13米处推射被挡出底线。 第72分钟，胡梅尔斯与埃德争顶落地时受伤，被搀扶下场。","ch","news"
"对此他说：“在这种情况下，我们已经尽全力了，我们并没有轻视这场比赛。 ” 普兰德利：并未轻视对手&nbsp;对于失败我们无话可说","ch","news"
"对吃方便面致癌说，国家食品安全风险评估中心研究员钟凯指出：谷物类制品中较典型的潜在致癌物是丙烯酰胺。","ch","news"
"做大做活做强体育，仅靠政府相关管理部门已经力不从心，必须考虑如何将社会力量和市场活力充分释放。","ch","news"
"不过荷兰队有球星，在关键时刻可以展现个人能力，比如范佩西的进球，包括最后一脚远射。 在世界杯赛场中，荷兰队球员的天赋会更好一点，澳大利亚队更多表现的是对比赛的执著。","ch","news"
"经区交通局查实，目前，地铁2号线东延线正在加快建设，预计2014年10月建成通车。 为方便同安阳光城等周边街镇居民搭乘地铁，区交通局委托西南交大正在组织研究以地铁2号线东延线终点站（音乐广场站）为重点的交通；","ch","news"
"实现与学校岗位聘用制度的有效衔接，中小学幼儿园教师职称评审在核定的岗位结构比例内进行，不再进行岗位结构比例之外、与岗位聘用相脱离的资格评审，实现中小学幼儿园教师职务聘任和岗位聘用的有机统一。","ch","news"
"这枚原本应为3先令的“黄色3先令”错版邮票是瑞典1855年印刷的，首次使用是在1857年。 正常的3先令邮票当时应为绿色，但这枚邮票被错印刷成了黄色，而黄色是当时8先令邮票的颜色。","ch","news"
"1997年，艾山·买合苏木逃往正在内战中的阿富汗，并以这里为基地，继续招募人员进行恐怖训练。 记者：那你当时是怎么出去的？","ch","news"
"“在每个项目上我们都有可以倚重的重点队员，”他说。 在4年前的伦敦奥运会上，俄罗斯体育代表团派出了436名运动员参赛，最终在奖牌榜上位列第四。","ch","news"
"本届世界杯预选赛中，科斯特利表现神勇，一共打进五粒进球，帮助洪都拉斯成功进入世界杯决赛圈。","ch","news"
"但齐全军并不知道的是，河南航空的安全保障跟深航完全不是一回事。 “河南航空虽然是深航控股，但是深航对其安全运行所需的资金和技术支持一直不够，注册资本也一直没能到位。","ch","news"
"三是重视培养学生的人格品质。 语文老师要有社会责任，要有崇高的使命，那就是要思考培养什么样的人。","ch","news"
"据该妇女丈夫刘先生称，他来自四川巴中，妻子付女士今年35岁，来自湖南常德，妻子手上抱的是他们刚满1岁的女儿，妻子肚子里还怀有2个月的身孕。","ch","news"
"”她在赛后透露了一个秘密，这首歌是他们的“幸运歌”，自从使用这首歌伴奏，他们抛跳动作竟然就没有失败过。","ch","news"
"但人人都是兴奋的。 在北京翠明庄招待所作短暂停留的胡济邦忙里偷闲，为中华全国总工会翻译了《苏联总工会关于工会组织工作的各种决定》等大量文件，为新中国的工会建设起了关键的作用。","ch","news"
"当然，新媒体时代的俱乐部在经营方面也有主动作为的空间，相比高昂的转会费，在新媒体上展示、推广球员并不需要高额的花费。","ch","news"
"第一次参加《第一书记》，她感触特别深，“因为我自己也有孩子，我觉得做慈善是一件非常有意义的事，这次来参加节目太感动了，边看边流泪。","ch","news"
"这7年间，朱明国多次强调反腐倡廉的重要性。 2010年，他在南方日报发表署名文章《新加坡为什么能做到廉洁高效》，文中称，“吏治腐败是危害最大的腐败。","ch","news"
"看完报道真是好笑，我问他怎么滑水滑到去尖沙咀啰！ ”问到为何未有所出，怕不怕被误会不育？ 她笑说：“不用怕，其实现在好多人都不生。","ch","news"
"我认为这是一个公平与否的问题。 ”（完）2014/06/23 02:41此稿为新华社体育专线稿件，严禁转载。 更多精彩内容，点击进入：荷兰VS智利比赛专题荷兰和智利已提前突围，智利火枪手能否击退荷兰保持小组不败？","ch","news"
"当天晚些时候，闻讯赶来的市民用毛巾将企鹅救出浴缸，然后用垃圾桶将这只小家伙送到海滩放生。","ch","news"
"离地三尺的空军1973年10月，我们一行百余名陕南青年被批准入伍，跟着接兵的军队干部登上了西去的闷罐子列车。","ch","news"
"这种行为悍然违反国际法，严重侵犯人权，危害全球网络安全，应当受到全世界的共同抵制和谴责。","ch","news"
"广东省公安厅今天上午召开新闻发布会通报称，截至6月13日，全省公安机关共侦破赌博刑事案件1651宗，查处赌博治安案件28715宗，抓获违法犯罪嫌疑人58154人，其中行政拘留处罚49675人，刑事拘留6604人、逮捕2798人。","ch","news"
"取得食品、保健食品、化妆品、医疗器械生产许可或者备案凭证的企业，可以通过互联网销售本企业生产的产品。","ch","news"
"如果再说的客观一些，那么应该说，强弱易位，新老交替，具有必然的规律性。 冠军并不容易卫冕，强大并非不朽，纪录就是用来被打破的，“第一”那个位置就是要被他人追赶、超越的。","ch","news"
"随后，洛阳市纪检委成立专案组介入调查。 经查，确定网帖中的当事人为汝阳县人大常委会党组成员田汉文。","ch","news"
"她着重赞扬了医院的感染监控预警系统、医联体信息系统、PACS系统以及医院CDSS的构建，“北大人民医院的医疗信息化系统，在很多方面做出了创造性设计，甚至超过了美国的同等级的医院。","ch","news"
"法新社的报道称，从埃及军方去年7月推翻穆尔西政府之后，该国混乱局势已导致超过1400人死亡，至少15000人入狱。","ch","news"
"即便他出场，身体状况是否会影响发挥也成为疑问。 首场遭遇０：４惨败后，葡萄牙的处境可谓窘迫，世界杯之路并不光明，如果再输美国队，无疑就是出局。","ch","news"
"国际原油价格于2月中下旬开始震荡下行。 由于上一轮调价搁浅，本轮计价初期一揽子原油变化率即位于负向运行。","ch","news"
"13日，他们又赶到合生集团所在地，合生当日承诺帮今年上学的5个孩子联系乔庄小学，老窦就是五位家长之一，她说按指定时间去了乔庄小学报到，校长称未接到任何通知，没有接收。","ch","news"
"这不要紧，这就要加强学习。 这就好比，我们都是要去天安门，有的人走得快点，有的人走得慢点，但大目标是一致的。","ch","news"
"许家的女佣人叫秦桂贞，和蓝苹同岁，都是1914年出生。 蓝苹那时只是个二流演员，演个配角，薪酬不多，生活拮据。","ch","news"
"不过，美国外交关系委员会主席理查德·哈斯认为，无论美国是直接袭击反政府武装，还是给伊拉克政府提供更多援助，都不能成为影响当地局势的决定性因素，因为外部干预不能代替内部解决方案。","ch","news"
"中国总部经济蓝皮书主编、北京市社会科学院副院长、中国总部经济研究中心主任赵弘研究员认为，我国总部经济发展还存在许多不足之处，主要表现在三个方面：一是国有企业总部多，民营企业总部少。","ch","news"
"７６岁的钦宽塔在２６日的新闻发布会上对北京申办冬奥会三缄其口，他说：“我知道国际奥委会评估团正在北京考察。","ch","news"
"到监狱后，峻青问这是为什么？ 没有人来回答，也再没有人来审理、会见。 时任上海作家协会主席的峻青就这样不明不白地关进了监狱。","ch","news"
"杨荣荣从南非到巴西，世界杯４年的时间可以改变什么呢？ 桑巴军团依旧缺少顶级中锋，英格兰依旧赛前“三狮”赛后“三喵”，Ｃ罗依旧在等待靠谱的队友出现。","ch","news"
"从经济亮点看中国信心——当前经济形势述评之一在国内外复杂形势下承压已久的中国经济，三季度一些持续回落的关键指标出现了反转向好。","ch","news"
"他说，在2015年市场数据中，旅行社组织的游客数量在全部国内旅游市场份额中只占不到3%，绝大多数游客更青睐自由行。","ch","news"
"于是，这支共和国最后的骑兵部队，走完了她历史的最后一站，这个古老而又辉煌的兵种永远告别了当代军事序列。","ch","news"
"一位70年代参加《辞海》中国古典文学条目修订的学者回忆，他听复旦大学教授刘大杰说过：“毛主席之所以有扬李抑杜的想法，那是因为前人对杜甫的诗注家太多，号称‘千家’；","ch","news"
"小泽征尔2011年曾计划到中国演出，但因健康原因未能成行。 小泽征尔在采访中称，自己在中国有很多包括音乐家在内的很多朋友，希望将来有机会到中国表演。","ch","news"
"过去的一年多时间，我们看到更多人开始关注冬季项目，冬天有更多孩子来滑冰。 ”杨扬说，“如果我们最终承办2022年冬奥会，我们有这样的实力，以及我们负责任的态度，会呈上一届非常出色的冬奥会，中国的冬季项目也会有一个飞跃式发展。","ch","news"
"其中，中文在线的保荐机构为西南证券，派特罗尔油田服务的保荐机构为中信建投，吉林省西点药业的保荐机构为银河证券。","ch","news"
"”娃哈哈相关负责人回复《法治周末》记者时称：“国家此前出台的相关规定，针对的是涉及饮用水卫生安全产品的标签及说明书要求，这里涉及的饮用水卫生安全产品指的是饮水机、净水器等。","ch","news"
"记者就此采访了景区工作人员，得到的回复是，连日阴雨与潮湿的气候或许是山上坠石的诱因之一。","ch","news"
"恭喜他们即将步入婚姻的殿堂。 高圆圆赵又廷相恋两年备大婚？ 经纪人承认/图 网曝高圆圆与赵又廷婚纱照","ch","news"
"此外，自收自支事业单位和全额、差额拨款事业单位之间的工资分配水平差异也比较大，业内分析认为，主要原因是事业单位没有严格执行相关工资制度改革办法。","ch","news"
"作为京沪网约车细则的上位法，查阅最新修订的《北京市出租汽车管理条例》和《上海市出租汽车管理条例》可以发现，有明确规定，出租车驾驶员必须具备有本市常住户籍或户口。","ch","news"
"北京法拓律师事务所律师刘昊说，根据现有情况，加拿大籍游客是否存在放任、间接故意等行为很难判断，确实不足以判定为构成刑事犯罪。","ch","news"
"”提起张丽萍，她的“兵”们一脸自豪。 张丽萍用她的言传身教为街道培养了一批社区管理人才。 张丽萍以党员的先锋模范作用，在社区内树起了一个标杆。","ch","news"
"已按照有关规定公开招聘了工程监理公司； 正在组织人员重新核定项目工程量，按照有关规定招标工程施工公司。","ch","news"
"在“花蝴蝶”坎波斯之后，墨西哥再出神奇门将。 墨西哥向来是巴西的苦主，2012年伦敦奥运会男足决赛，“仙人掌军团”就踩着桑巴军团2：1登顶成功，过去15年是战胜巴西次数最多的球队。","ch","news"
"尤其是人大代表，他们是人民选举的代表人民利益说话的代言人，既有义务也有责任参与信访工作，一是主动代表民意反映诉求，这在发达国家和地区，是代表必须履行的职责，人民有诉求就应该找“民意代表”代言；","ch","news"
"吴奇隆饰演的犀利仁师柳傲天为保护学生受罚，弘文学院也被迫关闭，但逆境却让两人的感情更加热烈。","ch","news"
"原标题：全球关注中国经济热点之二：人民币近期贬值不足忧新华社记者近期人民币对美元汇率持续下行，中间价接连刷新6年低点，引发市场对人民币单向贬值的担忧。","ch","news"
"最后一球，与其说是美国人放松了警惕，倒不如说上帝给葡萄牙队的回光返照。 这场平局意味着，他们要在最后一轮与同积1分的“黑星“加纳，殊死拼杀一个出线的可能。","ch","news"
"被上诉人商标评审委员会认为，乔丹体育股份公司在宣传中并未刻意将品牌与乔丹本人相联系。","ch","news"
"得知试验区成立8个月来，已聚集1.6万多家投资企业、28万从业人员，在形成更加开放透明的投资管理制度、提高贸易便利化水平、深化金融制度创新、推进政府管理改革等方面取得积极成效，初步形成30多项可复制、可推广的改革事项，习近平很高兴。","ch","news"
"”苑里小学六年级学生吴沛缇告诉新华社记者。 苑里小学和新港中学都是苗栗县具有排球运动传统的学校，并曾在校际联赛中获得好成绩。","ch","news"
"而目前已过了半年，累计销量却不足30万辆，而在哈弗H8再度延迟交付之後，长城汽车今年的销量前景并不乐观。","ch","news"
"张向东表示：MMO收入的增长以及平均月度活跃用户数的提升，体现了公司游戏品牌的强大以及现有产品在推出新内容时对用户的吸引力。","ch","news"
"二、内马尔被称为“巴西杀马特”的内马尔，古怪、另类已然成为他的代名词。 在揭幕战中独中两元为巴西队取得“开门红”后，内马尔以全新的发型亮相训练场。","ch","news"
"中国藏文化交流团在新西兰期间还到访了奥克兰大学孔子学院，并与新西兰学者和学生针对中国民族政策对宗教信仰自由以及对西藏宗教文化的保护等方面内容与大家进行了广泛的交流。","ch","news"
"2008年9月至2008年12月，国家行政学院省部级英语强化班学习； 2009年3月至2011年1月，中央党校研究生院法学理论专业学习；","ch","news"
"双方的实力和状态都明摆着。 论综合实力，英格兰要高出哥斯达黎加至少一个档次，但后者的状态奇佳，小组前两轮已经证明了。","ch","news"
"新华社北京6月18日新媒体专电题：“变了味”的国学为何大行其道？ 新华社“中国网事”记者刘晓莉9岁女童在北京市顺义区一国学班内学习遭遇虐待事件，让人们再次重新审视“国学热”。","ch","news"
"在如此肥沃的足球土壤中，本届世界杯的举办定会让巴西足球百尺竿头更进一步。 而我们呢？ 在有关巴西世界杯的“看球”热潮过后，一切似乎又重回“正轨”：该学奥数的学奥数，该练钢琴的练钢琴。","ch","news"
"他们缺少个人魅力，不懂得包装。 很难想象刚才吕行长能够穿着黑T恤跑上来，聚光灯一打，他举着手一喊，像明星一样，他做不到的。","ch","news"
"加强对党的组织纪律、工作纪律等各项纪律的执纪检查，增强党员干部的组织纪律性。 二是落实中央八项规定精神。","ch","news"
"氧含量过高，会对水中的一些化学物质造成氧化，使水中一些有机物失去活性，从而对人体产生副作用。","ch","news"
"与此同时，杜修贤的镜头见证了林彪等人在庐山的“精彩”表演； 聚焦了邓小平三起三落的不平之路；","ch","news"
"”平常我在家负责煮饭、接送小孩，分担家事，惠嘉也不太干涉我，我们经济不够宽裕，所以我也不太愿意进城。","ch","news"
"除此之外，荣智健还持有超过一成的中信泰富股权，而荣智健长子荣明杰至今仍是中信泰富的执行董事。","ch","news"
"这种现象让中国媒体无奈，外国媒体同样头痛。 《纽约时报》的一份创新报告透露，电影《为奴十二年》获奥斯卡奖后，纽约时报在社交网站发布了161年前刊登的一篇关于电影主人公原型的报道。","ch","news"
"四是联动服务。 卫生、民政、妇联、残联等相关部门全力配合，促进工作顺利开展。 比如：各乡镇民政局与计生系统联合办公，将办理结婚证服务重心前移；","ch","news"
